,merge_dir,jdime_git_diff_size,spork_git_diff_size
961,c31678d8644cd608d2b55d4f3e8c28c103c9604c/SpringAMQPConsumerTest.java_e4b56d1d7de2adbbbed996fb681281a593667a14,267,2
962,c31678d8644cd608d2b55d4f3e8c28c103c9604c/SpringAMQPProducer.java_470ae924a6b79a52a29a1b3dc98ff237c600efcd,180,41
963,cade2384aad942c2ff1fd0430fc3342e043305b0/SpringAMQPConsumer.java_7e5844e1d94703fd73f8a986532d9c71974e2a7c,579,65
964,f02bf5196260939abe6c6d282ef1cb55d552265d/SpringAMQPEndpoint.java_b3dc5b056c73548c458ba0a6e581102d878c2a6c,373,27
965,f02bf5196260939abe6c6d282ef1cb55d552265d/SpringAMQPEndpointTest.java_c46a0af58f9238deef839cb8a6dc71bf4d83a2c2,71,3
966,68fa791e60021902a52c62792948b169c466f6d8/Post.java_f5dd1604b2d4934029ae3028b1ab94b99d22f311,525,52
967,f6efe42bf1b29e52b72832b8c1754fc93cd3ec4b/MultipartConverter.java_1462613740cb20c2547fd0b1946992e0585c5c1b,162,24
968,f6efe42bf1b29e52b72832b8c1754fc93cd3ec4b/PhotoPost.java_cbd72426f9ecb9f22006fcf735e9f81293a3abbc,138,25
969,f6efe42bf1b29e52b72832b8c1754fc93cd3ec4b/PhotoPostTest.java_ac0df3f334d1d1072c37cd4e0b4280557ff5686f,150,13
970,0780c901caf2ad2bdf08cb7b9ca022f411691af9/RatingServiceImpl.java_f377ed4a2a2ebb4554a32a876bf1aa82f073939e,237,27
971,1ffdaca297ddfadbbdf853b0653e41401ffd781b/CategoryDaoImpl.java_ad9971a817b18722edfe96e1170902c9143dac59,467,26
972,1ffdaca297ddfadbbdf853b0653e41401ffd781b/ModuleConfigurationDaoImpl.java_f67cdf50d6403fef7b7f513cd30e7838d7efcf20,163,15
973,1ffdaca297ddfadbbdf853b0653e41401ffd781b/OfferDaoImpl.java_fefd7e6e55a956e6a0e2e4d71a4e2fde8ba57608,293,46
974,1ffdaca297ddfadbbdf853b0653e41401ffd781b/ProductDaoImpl.java_11a15aa573323ec1136f2e0d01308a2bb4bac242,1016,53
975,1ffdaca297ddfadbbdf853b0653e41401ffd781b/SearchRedirectDaoImpl.java_1a060a3ec48cba1c1a945d8c071d1d88e047b885,134,18
976,1ffdaca297ddfadbbdf853b0653e41401ffd781b/SkuDaoImpl.java_1dcecc8264d0b17f573d29b804c611442cfbbfae,470,34
977,31f30ff764cf5626b12c1e1d75139da0b324b6d4/AdminEntityService.java_cededce6a556e1ae00ca253da3031b6a33d690b6,133,66
978,31f30ff764cf5626b12c1e1d75139da0b324b6d4/AdminEntityServiceImpl.java_9d2c9f9d60645eaa2f617feccd995ab014f26346,1089,267
979,31f30ff764cf5626b12c1e1d75139da0b324b6d4/DynamicEntityRemoteService.java_71e2dc6bb823c39be24257be3fbc2fbb4d66b331,323,31
980,31f30ff764cf5626b12c1e1d75139da0b324b6d4/DynamicEntityService.java_45e95fe56548c342fad66319084f29d5571b8f2b,60,13
981,33a610e5237dfa429771dd7b708360a5711e9b21/ProductAdminPresentation.java_4372c05afb6f7ae0aa88271b72a352617e7498cb,299,121
982,33a610e5237dfa429771dd7b708360a5711e9b21/ProductImpl.java_35b37f7b2e45e579e3c80585643f65fe5134fa29,1688,219
983,4b78afee1c3793d9eaf3f12ec640fc769f00a85d/LocalRedirectStrategy.java_89fae15bf6c750da901898de4c5816ac39e50740,142,24
984,4b78afee1c3793d9eaf3f12ec640fc769f00a85d/Log4jManagementBean.java_a5d9e1777b266ec8eebead8b661bacf8d6c8c037,59,5
985,4b78afee1c3793d9eaf3f12ec640fc769f00a85d/PassthroughEncryptionModule.java_c44a10024078974e41f6f7e3dfb037d03491d6a4,48,3
986,519575e1381d432db429e272e6542f24e1c8a181/AdminBasicEntityController.java_4f2fbb44604a5f4f5f2cbbd97a02563bf22ae901,2164,124
987,519575e1381d432db429e272e6542f24e1c8a181/BasicPersistenceModule.java_f28eeaea5580508c477ee83e82681a6c670e68b5,2113,321
988,55ce56a517aa7c2d952cf97f6e2a66696d187d2c/AbstractSolrSearchServiceExtensionHandler.java_ed894a02c14877092ac9bd4566d34c9f0afab295,172,8
989,55ce56a517aa7c2d952cf97f6e2a66696d187d2c/ProductFieldServiceImpl.java_61c9f184466beefee54a2783e6489f87ef5a8b4b,82,43
990,5c750f7a729e4784ad30141df9d162d7194c75bd/AdminBasicEntityController.java_4f2fbb44604a5f4f5f2cbbd97a02563bf22ae901,2127,99
991,7cae0a18f5ee4ee9647090f946600151bb913643/FieldGroupImpl.java_918db128c224e314f2c877552fc5aaf98143a74d,214,42
992,9a7a215ac9e7a8da11a700061c459b92e48a4560/AdminAbstractController.java_645f79320c6f4c2d5cedecda6ab78583260697d7,861,31
993,9a7a215ac9e7a8da11a700061c459b92e48a4560/AdminBasicEntityController.java_4f2fbb44604a5f4f5f2cbbd97a02563bf22ae901,2342,175
994,9a7a215ac9e7a8da11a700061c459b92e48a4560/GenericEntityDaoImpl.java_9ab6868e525ec7808d7c8d613562332fdb62168c,340,31
995,9a7a215ac9e7a8da11a700061c459b92e48a4560/PersistencePackageFactoryImpl.java_33091715ce71578596efa164286b434753d87463,265,49
996,9a7a215ac9e7a8da11a700061c459b92e48a4560/StreamingTransactionCapable.java_1a20046fbfcda81af0bdd8d41cf7bc82bacfba49,61,21
997,9a7a215ac9e7a8da11a700061c459b92e48a4560/StreamingTransactionCapableUtil.java_1bf3c73c1628f22a0bbaf32b6bfffed55d70b294,346,41
998,a19b5befd0ff93861f04d4027e9187c25ae6509b/DynamicEntityDaoImpl.java_e0a50b85c359f24156918546b143e189cf44d9e6,2301,234
999,ec2dd8e368d85a6d183e784e0f329fdfc60ede20/FulfillmentGroupServiceImpl.java_5008cf9daa41957e5c6112a0e087b3df7bf20fbf,744,135
1000,ec2dd8e368d85a6d183e784e0f329fdfc60ede20/SearchSynonymImpl.java_273b07059b2bf47c14914706f1ddfcf6d95c309f,89,30
1001,ec2dd8e368d85a6d183e784e0f329fdfc60ede20/UpdateOrderMultishipOptionActivity.java_602cab098ca978fa012fc657fa3d084f4cb3a9ca,79,12
1002,01ace864ac8465dcd13622f0a8ad56b4c1114160/JiraReleaseVersionUpdater.java_482ccff8fc539d27e1066188ed0ac199386060e6,196,53
1003,032295170d77eccb0ce6aaa4f829618a019ce78e/Updater.java_74609376f3b2520f813b28512a88470ec1d4afef,481,88
1004,032295170d77eccb0ce6aaa4f829618a019ce78e/UpdaterTest.java_93186db37af4f06f008ab0c20faf215ae6eee372,625,83
1005,06325901a1184b59e62ee5d21380b6b827a55dfe/JiraIssueUpdateBuilder.java_30ff73174e1e1338004f6b5ec4dd4b6493d61543,170,18
1006,0d75ad84d42b0cbad262650b5e7f94d2d146a264/DefaultIssueSelector.java_103b32f1e09fa447e35a5b5b24d6a2d98a2aea21,193,52
1007,0d75ad84d42b0cbad262650b5e7f94d2d146a264/JiraCreateIssueNotifier.java_2dfb09623aaef886c4e571e3102ec0ea1ebf5264,629,79
1008,0d75ad84d42b0cbad262650b5e7f94d2d146a264/JiraCreateIssueNotifierTest.java_193d54f2fe5ba4ec10d70642c2f777bade30ab2e,292,77
1009,0d75ad84d42b0cbad262650b5e7f94d2d146a264/JiraCreateReleaseNotes.java_4d8bfe59fa2395f9316e3694b655540b3404ed25,224,48
1010,0d75ad84d42b0cbad262650b5e7f94d2d146a264/JiraIssueUpdater.java_9eb37db5b322bf89427a4af219097c47d2c85c32,163,23
1011,0d75ad84d42b0cbad262650b5e7f94d2d146a264/JiraReleaseVersionUpdater.java_482ccff8fc539d27e1066188ed0ac199386060e6,166,9
1012,0d75ad84d42b0cbad262650b5e7f94d2d146a264/JiraVersionCreator.java_911f4cd3dbeddf51789eeaac266f2bec5e50c828,103,9
1013,0d75ad84d42b0cbad262650b5e7f94d2d146a264/JiraVersionCreatorBuilder.java_36ff38b8a86dd494fb7224ccd236ec94a1b60e2c,133,4
1014,0d75ad84d42b0cbad262650b5e7f94d2d146a264/RunScmChangeExtractor.java_afe2d1ba129d6fd0ae1b2a68af46c79bfaa7ef01,98,24
1015,0d75ad84d42b0cbad262650b5e7f94d2d146a264/Updater.java_74609376f3b2520f813b28512a88470ec1d4afef,541,108
1016,0eec353cb535b0cdc844b5c74c443e17cf76875d/JiraSite.java_40838f80a7eafba52f5d51c4e6c267b58473c47c,960,54
1017,6ad78581c99587e433715daa56d29b61201e5590/JiraChangeLogAnnotator.java_5e1aee8df7bcd0401b1155ed9d1fbe8df7b74e2e,201,60
1018,6ad78581c99587e433715daa56d29b61201e5590/JiraSite.java_40838f80a7eafba52f5d51c4e6c267b58473c47c,997,111
1019,6ed35f4660f913fe8f3c254fd09db1e55e038c67/JiraVersionParameterDefinition.java_557c47f043c7a306da48ddd98b8392d3149291ff,210,57
1020,c785cf594597971c094ea58bb6928fcd008bf5ec/JiraSite.java_40838f80a7eafba52f5d51c4e6c267b58473c47c,876,321
1021,dc687a15d93e2a4e7a1b2454260d0991ea3329e6/Updater.java_74609376f3b2520f813b28512a88470ec1d4afef,494,114
1022,1890a5b8c56bcd2b7ca81142840d0619acdd0f9a/Feature.java_7cab720a48f94932e7567a777dd0ca045bc566e5,87,14
1023,1890a5b8c56bcd2b7ca81142840d0619acdd0f9a/FeatureCollection.java_5fcf34ccd2412733bd2b74dfda498bf583e3370b,86,12
1024,1890a5b8c56bcd2b7ca81142840d0619acdd0f9a/GeoJsonObject.java_0f41561277b03a7dcb2741dcf2667147df2b86f0,115,28
1025,1890a5b8c56bcd2b7ca81142840d0619acdd0f9a/GeometryCollection.java_df66834f4cd362138ae6434527965d355ae19874,87,15
1026,1890a5b8c56bcd2b7ca81142840d0619acdd0f9a/Point.java_8ff3a53d9204ceb366ef4f99824145e5c92a830e,100,8
1027,622bc5ffc17df85d7f2cbf587ee6d353862ea626/Crs.java_b1dd24018845f1c379520dd888ba97d403f310a8,82,13
1028,622bc5ffc17df85d7f2cbf587ee6d353862ea626/Feature.java_7cab720a48f94932e7567a777dd0ca045bc566e5,96,4
1029,622bc5ffc17df85d7f2cbf587ee6d353862ea626/FeatureCollection.java_5fcf34ccd2412733bd2b74dfda498bf583e3370b,95,2
1030,622bc5ffc17df85d7f2cbf587ee6d353862ea626/GeoJsonObject.java_0f41561277b03a7dcb2741dcf2667147df2b86f0,146,18
1031,622bc5ffc17df85d7f2cbf587ee6d353862ea626/Geometry.java_5088dbe6256c7a89efbadd1be139388c700e98ab,102,12
1032,622bc5ffc17df85d7f2cbf587ee6d353862ea626/GeometryCollection.java_df66834f4cd362138ae6434527965d355ae19874,96,6
1033,622bc5ffc17df85d7f2cbf587ee6d353862ea626/LineString.java_3a7e53495584ced8bf5a2f055b720a09f2cd4d93,25,3
1034,622bc5ffc17df85d7f2cbf587ee6d353862ea626/LngLatAlt.java_e125ea2166a8b76e2bfaabbf5bd9739593bf8507,157,26
1035,622bc5ffc17df85d7f2cbf587ee6d353862ea626/MultiLineString.java_e4068cc939f21aafeb15f8d626ebd895bc0ae2e9,26,2
1036,622bc5ffc17df85d7f2cbf587ee6d353862ea626/MultiPoint.java_8d1c82d4b16bb69d1384277ffff037048faf0879,25,3
1037,622bc5ffc17df85d7f2cbf587ee6d353862ea626/MultiPolygon.java_ff8c18681f89d6151471c0d1f5eb1c0924b3a996,34,2
1038,622bc5ffc17df85d7f2cbf587ee6d353862ea626/Point.java_8ff3a53d9204ceb366ef4f99824145e5c92a830e,109,7
1039,622bc5ffc17df85d7f2cbf587ee6d353862ea626/Polygon.java_5af38256594d8d9c21d9c245c5145a3936602075,114,3
1040,894661ba0d4f40c02ea56ed56abab760fb13444b/Crs.java_b1dd24018845f1c379520dd888ba97d403f310a8,93,14
1041,894661ba0d4f40c02ea56ed56abab760fb13444b/GeoJsonObject.java_0f41561277b03a7dcb2741dcf2667147df2b86f0,154,22
1042,03335449852523a223137862737f81c47d2581e7/TestEnhancer.java_ee4795db7eea7423a3ad7fde1494d79cc794feb9,1877,285
1043,8d234dfafaee3cb4e41632004adc1970ea6cc16a/TestEnhancer.java_ee4795db7eea7423a3ad7fde1494d79cc794feb9,1805,364
1044,e734a97d4a6ab4c04f82ba79996bf27b12f5156a/Enhancer.java_6eddc3fbe334a7402ae865eeb055a580363ce133,1896,184
1045,568c69979b17b165343228814fc366c001294303/TestQueueSharder.java_740be246f6b32738da6cb043e8d3077f778a7543,354,136
1046,5ded39fa529f4359032fced16a7a537f538b2598/CuratorFrameworkImpl.java_05ea91e5847902a5c2117c5877b479c16d9378d8,1353,73
1047,5ded39fa529f4359032fced16a7a537f538b2598/TestFramework.java_0e37abf8a2e34074b2f5275b9e528e65bdbf1fee,1316,119
1048,5ff8aaae89f911316c3e4c2082cc5e780c8480ef/SharedValue.java_22f3224704e0cac98c43d0f585f7cd00b2b7b459,348,97
1049,5ff8aaae89f911316c3e4c2082cc5e780c8480ef/TestSharedCount.java_74fb7ab33e69e6424dd7fa02adf75807db9eaedf,408,172
1050,779ff5ea459ce8d60c92db1c3fde2966d1cc3e3a/NamespaceFacade.java_c7547531aafbd1b034d9ee68b56915fb500ac7d0,238,10
1051,9a03ea93937af047e8ad13c2e3e3559520abfb0a/ConnectionState.java_7d50566ec849c1c45ae8d101ac9db2ba789cc96e,546,284
1052,9a03ea93937af047e8ad13c2e3e3559520abfb0a/CreateBuilderImpl.java_4bda303cdd4faf9a87559ab19312a6fb6c252544,1785,401
1053,9a03ea93937af047e8ad13c2e3e3559520abfb0a/CuratorFrameworkImpl.java_05ea91e5847902a5c2117c5877b479c16d9378d8,1526,319
1054,9a03ea93937af047e8ad13c2e3e3559520abfb0a/CuratorZookeeperClient.java_bf43836dabc8088daed52aba7ebc7406af93b784,376,107
1055,9a03ea93937af047e8ad13c2e3e3559520abfb0a/DeleteBuilderImpl.java_79241e9c14504c261296cb71c0f34c14402e3c69,416,153
1056,9a03ea93937af047e8ad13c2e3e3559520abfb0a/ExhibitorEnsembleProvider.java_6a207737e908e2aea6de3f309c242dc598247aaa,464,161
1057,9a03ea93937af047e8ad13c2e3e3559520abfb0a/FindAndDeleteProtectedNodeInBackground.java_b0bed6983a75e720d6408b4ccb3c1cdf5ef984fa,136,55
1058,9a03ea93937af047e8ad13c2e3e3559520abfb0a/GetDataBuilderImpl.java_d4e119781c66f6bd8a83f76811b76283f1c1bcf9,474,79
1059,9a03ea93937af047e8ad13c2e3e3559520abfb0a/InterProcessSemaphoreV2.java_e17ca17a64251416f420cc7946613333698646cf,478,244
1060,9a03ea93937af047e8ad13c2e3e3559520abfb0a/LeaderLatch.java_a6d183892ac755b023d63c288a0df1ff597c482f,725,318
1061,9a03ea93937af047e8ad13c2e3e3559520abfb0a/LockInternals.java_c1ff8ed32cd7f9b2d7c4a283febbdb323ded81ab,500,194
1062,9a03ea93937af047e8ad13c2e3e3559520abfb0a/NodeCache.java_16028edab663981569e0f4853ad0beb2f34dc485,406,214
1063,9a03ea93937af047e8ad13c2e3e3559520abfb0a/PathChildrenCache.java_ce267e2af7692008d0b70000d430d510b33bf940,1024,534
1064,9a03ea93937af047e8ad13c2e3e3559520abfb0a/PersistentEphemeralNode.java_bd5c1a8a926feee772cc5e6100ab8479a7faac23,586,293
1065,9a03ea93937af047e8ad13c2e3e3559520abfb0a/SharedValue.java_22f3224704e0cac98c43d0f585f7cd00b2b7b459,346,128
1066,9a03ea93937af047e8ad13c2e3e3559520abfb0a/TreeCache.java_978148448ba3383e75c7ac17dc826d64d8b301e4,1141,369
1067,9e400bc8620430c245db86d08bafafe2ecb8534f/SharedValue.java_22f3224704e0cac98c43d0f585f7cd00b2b7b459,371,106
1068,9e400bc8620430c245db86d08bafafe2ecb8534f/TestSharedCount.java_74fb7ab33e69e6424dd7fa02adf75807db9eaedf,621,202
1069,b58cfd068dbe4771f83365124693049b6051f63e/InterProcessSemaphoreV2.java_e17ca17a64251416f420cc7946613333698646cf,522,266
1070,c097e4b3f591c22b72c28a9c28d4e8d97d45e037/CuratorFrameworkFactory.java_a11bf853a4197efbc8def3b50f0f9e39731aa0dc,621,59
1071,d57aaeb77b40fd6a4f5aa52e3d4e44dbe02c1700/TestFrameworkEdges.java_d8725d9f707864b47064754599a5d9fd308ee5b3,724,48
1072,d90325cfbd5fb4ee373bc7b8206d28305b26e0a8/DistributedQueue.java_afd604698c58dacee1cba2debb354e30db5b9517,1059,203
1073,d90325cfbd5fb4ee373bc7b8206d28305b26e0a8/TestPathChildrenCache.java_e2e6746579e638970462f9ea7f6eb8fafbca803d,1454,202
1074,da7f18c618eb51e6aaaff7b10f79240cefaf0183/PersistentNode.java_c1fb4fba772f2d236131680d3c847e1e7be737bd,650,209
1075,f7ef2f1e040818f71e2b6a25646fb0e2868a3bb8/PersistentNode.java_c1fb4fba772f2d236131680d3c847e1e7be737bd,610,275
1076,f7ef2f1e040818f71e2b6a25646fb0e2868a3bb8/TestPersistentNode.java_a204efd4a9bf1ad4fd7769749aea40ed00caa0dd,191,20
1077,f9c69199bf0ff81c49554e55133f319e1d880287/InterProcessMutex.java_e9cd7843175766d71eee94b1380a61fa0ffb82ba,283,68
1078,f9c69199bf0ff81c49554e55133f319e1d880287/LockInternals.java_c1ff8ed32cd7f9b2d7c4a283febbdb323ded81ab,496,69
1079,f9c69199bf0ff81c49554e55133f319e1d880287/PredicateResults.java_17121d92472e20b15c5cb6565fe07b016f048c27,50,18
1080,f9c69199bf0ff81c49554e55133f319e1d880287/TestInterProcessMutex.java_8fdc14147898092271c43a34129e19dc5e8e3cf3,243,89
1081,fc7404585c455e33efad1df10e2086d880a7e2e9/TestWatcherIdentity.java_12e92a27d714beb657f0dfa35bcea35c10717966,273,31
1082,69dd42bedf4c6bacb9c19ee167c05c28e4d5a7ed/SingleThreadedEventHandlingStrategy.java_51770caf0f32e9fe981d208b6062bce1bc644cd1,210,15
1083,69dd42bedf4c6bacb9c19ee167c05c28e4d5a7ed/ThreadPerSessionEventHandlingStrategy.java_2db8198c3828dc7d4fb6dabd07cd661221cfc217,268,21
1084,69dd42bedf4c6bacb9c19ee167c05c28e4d5a7ed/ThreadPerSessionEventHandlingStrategyTest.java_247637e03327782c993dd615621465ffed2cefcc,398,77
1085,c4c7a9e83121f5f1c0490492499e71b7bfdbeada/Session.java_ef56a944348befe8db1056092039f4e4165d538a,4146,132
1086,ca6b89c74df457ea2be3abe7013c38b9333a998b/SessionTest.java_1f3385dfb2658ead00f61da9e50112d6ff94abbc,3837,1393
1087,b542cf9d098e65a78b71e5671bf700610b03dc07/MurmurHash3.java_a9113329ff0348b34a6739d56845f373ebb4842a,1124,150
1088,b542cf9d098e65a78b71e5671bf700610b03dc07/MurmurHash3Test.java_4a0381eeb61cef04e5849fa4c5b7377b641bf102,1090,37
1089,b957a828ef5682bab987659bd2b03e6043be696a/MurmurHash3.java_a9113329ff0348b34a6739d56845f373ebb4842a,1098,102
1090,dd5e46203e5b12f4b65e76ef2e5c34197692b5b4/Md5Crypt.java_df364856f715e2638f5da1e56d236339880be7bb,305,202
1091,19656f2b9b10846db45f59f0ff9bab06e06d9e6b/AbsSendTimeEngine.java_dc4c79c410a31d596b4b63dea91733ddb30e4fc2,249,20
1092,2e394faefbad37d2a34a801028ba8483e7eaea3a/RTCPFeedbackMessageSender.java_90ce3afb8f6e9ea7238935433a4c5163f8238bfa,362,145
1093,5050e4208596e3263a7c1b6fd8567f3be20178c3/PacketBuffer.java_de77f9ab1f77293ab9ee64fd7579cdbc639f4cf3,334,94
1094,5050e4208596e3263a7c1b6fd8567f3be20178c3/RecorderRtpImpl.java_c1d0a58131f0a47ff8d4cff22f41a49d6540379c,2333,471
1095,688227bfb1011609397c45e45f28a5cb4cd812c8/RetransmissionRequesterImpl.java_67b1029dc743e3d225aa78bac69b6a1c2255cc9c,671,170
1096,6a0e2fc40d4a9684d4ab9268a380ffa246f86a51/RecorderRtpImpl.java_c1d0a58131f0a47ff8d4cff22f41a49d6540379c,2323,472
1097,85b6ce6f6718154d45188c9895ce9be5d79950ba/MediaStreamStatsImpl.java_3ff065011a8613b148525e42fcc5a2930208c5ad,1660,111
1098,aad27ff916b6e5510832c56ba64b24c988f16d55/MediaStreamImpl.java_76d6768e9b4f89f3890eda3428b665b66f611538,4316,163
1099,dbd426a43adee604795b2a83de16643f1cb6f8d2/CachingTransformer.java_488e78815299e3b44b4a79580c3d2edc9ced97b3,833,149
1100,180a190d4cb49458441596ca7c69d50ec7f1dba5/ApnsConnectionImpl.java_eb920eef9effdaad490e61b65982d285a6c9173d,636,73
1101,2a3fea1c470ef60934cf41fcc5ebb8763399433e/PayloadBuilderTest.java_32cbc02dbcfbeb40c88e7fe585bd2ce6701c163f,828,148
1102,5d8a523155cb8b3dc7772168fa23de59b985d155/ApnsConnectionImpl.java_eb920eef9effdaad490e61b65982d285a6c9173d,613,88
1103,9181f8cdbd0935d3fcd9ba031896cbce2dd40bc8/PayloadBuilder.java_85b9ca95c2e6a54c3d8ec0d883dc9490f16a0b44,357,124
1104,9181f8cdbd0935d3fcd9ba031896cbce2dd40bc8/PayloadBuilderTest.java_32cbc02dbcfbeb40c88e7fe585bd2ce6701c163f,275,291
1105,9181f8cdbd0935d3fcd9ba031896cbce2dd40bc8/Utilities.java_ee76bbcaa4041e87616542cf7e0e249bbee9f24b,236,171
1106,9181f8cdbd0935d3fcd9ba031896cbce2dd40bc8/UtilitiesTest.java_4f3690006ebc7021de8b7c7ef2200214779be1af,98,63
1107,a3cae4a6ef3767317828062b8bbf516d46a9cc2c/ApnsServiceBuilder.java_9abbdbc737e5a55e2f50e54db06271a68bdce1bf,464,55
1108,a7d1e9fa154687572a6ee909113cdc2b6be95f9c/ApnsServerStub.java_f632c2cd3fd74886b28a9c6f3b639b2c637d944b,479,52
1109,a7d1e9fa154687572a6ee909113cdc2b6be95f9c/EnhancedApnsNotification.java_440ef2e78c64c98c702bf6b09a894c6053f0da09,206,37
1110,a7d1e9fa154687572a6ee909113cdc2b6be95f9c/SimpleApnsNotification.java_eceb747d57b1a6f6f1c16b42853e92544dc22c46,176,27
1111,d2b12ab63325d99d2a830227b209aa2165a38267/ApnsConnectionImpl.java_eb920eef9effdaad490e61b65982d285a6c9173d,629,82
1112,e6b2b79dc97c0343fa78c83ff287dc2f5761fb1f/PayloadBuilder.java_85b9ca95c2e6a54c3d8ec0d883dc9490f16a0b44,417,13
1113,e6b2b79dc97c0343fa78c83ff287dc2f5761fb1f/PayloadBuilderTest.java_32cbc02dbcfbeb40c88e7fe585bd2ce6701c163f,914,131
1114,13af265f5c060c14d50b874724ac088a738f0e1c/Searcher.java_53eda525ee754423f115f82698e97aa64a3a5bb4,272,92
1115,13af265f5c060c14d50b874724ac088a738f0e1c/Server.java_1fd44baa0adaaa02b8b50a98985361002e8a00e7,358,208
1116,13af265f5c060c14d50b874724ac088a738f0e1c/Utils.java_0fc6cbe25559714a41b9cab42342321a33f30f4c,271,104
1117,344c69458a8cb2a88358de53e4acba3d6cb0affd/Importer.java_9fde160553d6d2755a775a141d0d4d54a2a3db2b,95,23
1118,644d88b36da44a2717802c843221a895b9b01f45/App.java_ee56adfa1df9ae3d043c8d39bf94b02f41594725,221,76
1119,ad5a9aedeaa8d5b1bcf2fb4043979a74c52b13a8/AddressRow.java_f1c3d663988bd8e678a1eaea1bc79fdb41d55401,192,30
1120,c5858bb2b3cbe0defb482ef8c9be5ecf4029a605/NominatimConnector.java_6a5bd0270db6f3ad77744e0bb4f917514a8d2c30,662,289
1121,ccaba7c9c3f8a62243ceb4fba1d4d492542d2f1c/App.java_ee56adfa1df9ae3d043c8d39bf94b02f41594725,246,66
1122,ccaba7c9c3f8a62243ceb4fba1d4d492542d2f1c/Server.java_1fd44baa0adaaa02b8b50a98985361002e8a00e7,239,32
1123,f9127340823a39683b1e0fe71dba76f42e2a7762/App.java_8968075b5fe6794947500d46d48ce4df3d5c96a3,233,62
1124,fb1e19c2fbf0abb21dcb46900d61209e26412e49/SimplePhotonRequestHandler.java_029accba0687d0a178d7c97c5e1d12256d33f723,14,1
1125,0b867ccd9b211fb898249e2a2868f0c2502556bc/CommandParser.java_399c12e91c6cf87d02526ced702c2c228a136851,346,156
1126,0b867ccd9b211fb898249e2a2868f0c2502556bc/FNHttp.java_ed421df74606c163aa4c21256d2e3a37df02c276,29,29
1127,0b867ccd9b211fb898249e2a2868f0c2502556bc/FunDef.java_6f46ecb42617af8c0c4cf23fa164efe8af68cc93,566,1212
1128,0b867ccd9b211fb898249e2a2868f0c2502556bc/HTTPClient.java_201b0eeeda4cbe723814ca6810f46b7babb7a53d,258,285
1129,25d98884b55bec88c66b57d71f35f18ab3a00eff/Func.java_a6034c641dbb601a3c35117f264161e55bbbc208,65,59
1130,25d98884b55bec88c66b57d71f35f18ab3a00eff/QueryContext.java_bf014fb04c569ac59317e45a57c087b0da167970,176,74
1131,25d98884b55bec88c66b57d71f35f18ab3a00eff/Var.java_da74bf55fe31a566a6efea755af04a2a46d8d848,80,68
1132,2a3097182e147921ebdf3d85961c37ad1e32b2c1/DiskData.java_07174f8c21e20aa452350344f36012ac5879ef0e,343,131
1133,2ba5e1b7d762551dcf4af1ffee872941e97f9738/Data.java_36f44c9251e1cc533d5f73e2ed118699d79fab23,526,25
1134,2ba5e1b7d762551dcf4af1ffee872941e97f9738/Err.java_14a95f5c19097ab9c998dd53186b44612513b79d,585,1477
1135,2ba5e1b7d762551dcf4af1ffee872941e97f9738/FunItem.java_b27256bbdd11b826a74292d5e687a6c2bc37369f,77,48
1136,2ba5e1b7d762551dcf4af1ffee872941e97f9738/GroupPartition.java_4d42ba85d2fe6eddff7de345f80b958bfebad99e,127,114
1137,3a242338188c857a0bd8b9a4e4e7f67dd84064d9/FNUtil.java_a90af05fa5a68ec4a94a23253e7754aef6cfe226,191,60
1138,3e176bae525bf8d09cb3e9bdd279e8550dfccb1c/DataBuilder.java_29b2c92509af3060ce15f6c463766a2c8ea7cc4d,143,21
1139,3e176bae525bf8d09cb3e9bdd279e8550dfccb1c/FNDb.java_2e149cf547a81b9ce768373049bdda247d8ac3d0,131,69
1140,3e176bae525bf8d09cb3e9bdd279e8550dfccb1c/FNUtil.java_a90af05fa5a68ec4a94a23253e7754aef6cfe226,186,54
1141,3e176bae525bf8d09cb3e9bdd279e8550dfccb1c/Text.java_f9ff1ab3e2a553573557d798ec1b263b4e4814e5,751,871
1142,43406446418fa0817a16ba8bab3fe2548774aa35/Data.java_36f44c9251e1cc533d5f73e2ed118699d79fab23,592,169
1143,4577ed4b11b6b407d48e1936856c1e18813c60ce/ClientQuery.java_0b731df72160f0e202b2a57f4ca8bb1290995bdf,58,31
1144,4577ed4b11b6b407d48e1936856c1e18813c60ce/CommandParser.java_399c12e91c6cf87d02526ced702c2c228a136851,377,258
1145,4577ed4b11b6b407d48e1936856c1e18813c60ce/FunDef.java_6f46ecb42617af8c0c4cf23fa164efe8af68cc93,376,991
1146,5fcb39f982024e252a23fcc1bb62c4760902f6b4/CompressTest.java_438b1c1a9306063c4bca7fd4d6f71f08fc32e4bf,65,32
1147,5fcb39f982024e252a23fcc1bb62c4760902f6b4/DBNode.java_60702d490cae13447f2d72f0e1c41529108198a2,264,79
1148,5fcb39f982024e252a23fcc1bb62c4760902f6b4/DSim.java_b1f38faaf06d630d6aac4f19cdaaa93cf7ee4fe3,47,58
1149,5fcb39f982024e252a23fcc1bb62c4760902f6b4/DataBuilder.java_29b2c92509af3060ce15f6c463766a2c8ea7cc4d,143,104
1150,5fcb39f982024e252a23fcc1bb62c4760902f6b4/DateFormatter.java_a22655955cb8df55110c9681e99392e0a9815407,188,106
1151,5fcb39f982024e252a23fcc1bb62c4760902f6b4/Dur.java_ab40d8fb78e710aef0ce4623e560ad56bb351479,76,101
