,project,merge_dir,merge_commit,base_blob,left_blob,right_blob,expected_blob,replayed_blob,merge_cmd,outcome,git_diff_size,num_conflicts,conflict_size,runtime
17,addthis/stream-lib,c901ea4391873e4d195a334dc99cb23cede2b339/HyperLogLog.java_18050361d9ee60fff78cc5653cdd05511b003e12,c901ea4391873e4d195a334dc99cb23cede2b339,b4dac90b2399fb0aee56ac6a43ba88a453aace3b,217cf1414cf1d21234b28273c5d9bdb17f8b54ed,079addd0d0b0a2fe0a5aea385882424d6559a853,2ded869eac2c65851a8e7c8125d229e03c532fa1,fb26d6f443622e686b9bb6a65f78a5b51150fda4,jdime,success,465,0,0,1.3878825249994406
18,addthis/stream-lib,db2ede74297f31dea9f0fa8e39a6a33be253ee6e/HyperLogLog.java_18050361d9ee60fff78cc5653cdd05511b003e12,db2ede74297f31dea9f0fa8e39a6a33be253ee6e,6fcd9766665f127c4db03a6750a4fb4c74b573f3,51343e0e87fc8b6c1af00edcb321935500004f32,0345a5cd69f5a287977ed2057931225ffae4d3aa,e76c55bb944ceb7db5d33c3bee800d960b8256f0,4dc34495ea5ed86b0846d06e930d81961017d1a4,jdime,success,364,0,0,1.4006122639984824
19,addthis/stream-lib,db2ede74297f31dea9f0fa8e39a6a33be253ee6e/HyperLogLog.java_18050361d9ee60fff78cc5653cdd05511b003e12,db2ede74297f31dea9f0fa8e39a6a33be253ee6e,6fcd9766665f127c4db03a6750a4fb4c74b573f3,51343e0e87fc8b6c1af00edcb321935500004f32,0345a5cd69f5a287977ed2057931225ffae4d3aa,e76c55bb944ceb7db5d33c3bee800d960b8256f0,662a7c7e85f544b6f81ec3ab18cb42fd5c8e55f0,spork,success,114,0,0,1.4326713530008417
20,addthis/stream-lib,db2ede74297f31dea9f0fa8e39a6a33be253ee6e/LinearCounting.java_12dadb2cfcecd647c892b3b47e6daaca6f24d92e,db2ede74297f31dea9f0fa8e39a6a33be253ee6e,8f6854aa4dc0e2d7ddd8f63d7839541878200291,147d0810c3cbdd014e46b918a2ada65831d9e16e,f10cb607b50bd9fb7ea7a42124e3c938b9e40c22,f9cee97e66fa2a394460d994ab0e3d7b203719a8,3268e33b91335f65eca5f0501604f85b47f123d9,jdime,success,387,0,0,1.19070487099998
21,addthis/stream-lib,db2ede74297f31dea9f0fa8e39a6a33be253ee6e/LinearCounting.java_12dadb2cfcecd647c892b3b47e6daaca6f24d92e,db2ede74297f31dea9f0fa8e39a6a33be253ee6e,8f6854aa4dc0e2d7ddd8f63d7839541878200291,147d0810c3cbdd014e46b918a2ada65831d9e16e,f10cb607b50bd9fb7ea7a42124e3c938b9e40c22,f9cee97e66fa2a394460d994ab0e3d7b203719a8,ab41f8c53a5c77ac9f2588316d3c0281b3303cf6,spork,success,180,0,0,1.2869704510012523
22,addthis/stream-lib,db2ede74297f31dea9f0fa8e39a6a33be253ee6e/LogLog.java_d00492a06bc6f501abb90713b3f569fc961f892d,db2ede74297f31dea9f0fa8e39a6a33be253ee6e,d4bb719a4e0c3a3d9446a004e5e867c95e957b48,75848cccd6d2ae07370fdac462efe3321ee3a232,85ac89d5ad452975f61ce8271b8ba4fb29d786db,ae2948e6e2b84bbb6bc99305e0316f73bbbdb9a8,a7e898e3d49f39f6a945d5454d4272e0308ac310,jdime,success,295,0,0,0.9925240310003574
23,addthis/stream-lib,db2ede74297f31dea9f0fa8e39a6a33be253ee6e/LogLog.java_d00492a06bc6f501abb90713b3f569fc961f892d,db2ede74297f31dea9f0fa8e39a6a33be253ee6e,d4bb719a4e0c3a3d9446a004e5e867c95e957b48,75848cccd6d2ae07370fdac462efe3321ee3a232,85ac89d5ad452975f61ce8271b8ba4fb29d786db,ae2948e6e2b84bbb6bc99305e0316f73bbbdb9a8,ff1816e52e8fe541eeff3f8cd9b6cafcb71936f5,spork,success,131,0,0,1.1752204980002716
24,addthis/stream-lib,e221cb6ab7841007e68d9a6e215f39600ff27502/HyperLogLogPlus.java_7494febd2fca844b53f56aaf8a87a601abc7e44b,e221cb6ab7841007e68d9a6e215f39600ff27502,7462928c081572e41e18d8c4f03d58eaaf609ad2,f604796d634db908de7fbfd107fd37873008beb9,1b57b624d89a383704addbd24f1bf162e5bfe66b,ff340b78fe4e071c744593ed7a2c56c8aa2a3198,3210115240c9ee0e076194298e479706105b1f93,jdime,success,1419,0,0,4.954956335999668
25,addthis/stream-lib,e221cb6ab7841007e68d9a6e215f39600ff27502/HyperLogLogPlus.java_7494febd2fca844b53f56aaf8a87a601abc7e44b,e221cb6ab7841007e68d9a6e215f39600ff27502,7462928c081572e41e18d8c4f03d58eaaf609ad2,f604796d634db908de7fbfd107fd37873008beb9,1b57b624d89a383704addbd24f1bf162e5bfe66b,ff340b78fe4e071c744593ed7a2c56c8aa2a3198,445a3fdbad69082561021ae1da84a7358e87af4d,spork,success,195,0,0,9.524127312999552
26,addthis/stream-lib,e4a8d65ba10d53becccedba91e7ec676556151e8/HyperLogLogPlus.java_7494febd2fca844b53f56aaf8a87a601abc7e44b,e4a8d65ba10d53becccedba91e7ec676556151e8,c2e344c7b4d30f707ded1ccc51700ecaef9d4704,a9bad08e3a7d398a28c81900d02ff446e7e768f8,340ce26939640cb1b37c06407db251202066a2b5,e87d05a4ee1e9aab14c02985771f936df97b3475,9314ffa1c19d36f010d3f76f16504e341e5281e4,jdime,success,1350,0,0,4.069073300999662
27,addthis/stream-lib,e4a8d65ba10d53becccedba91e7ec676556151e8/HyperLogLogPlus.java_7494febd2fca844b53f56aaf8a87a601abc7e44b,e4a8d65ba10d53becccedba91e7ec676556151e8,c2e344c7b4d30f707ded1ccc51700ecaef9d4704,a9bad08e3a7d398a28c81900d02ff446e7e768f8,340ce26939640cb1b37c06407db251202066a2b5,e87d05a4ee1e9aab14c02985771f936df97b3475,a4fb666ad6ae34d364826524e9524c983c47a4b7,spork,success,326,0,0,9.263201997999204
28,addthis/stream-lib,f7e52dd868c140e79c09961d492e05ae73115e84/HyperLogLogPlus.java_7494febd2fca844b53f56aaf8a87a601abc7e44b,f7e52dd868c140e79c09961d492e05ae73115e84,a29d66d3bdf70e109265a564a6ee2f6661023e6c,47176294778ca2a47523c7d65a12e8fcd819a281,31f9640f25ae4e1fa88116566a1ae10b36885cc2,684d014dd343281f3b03bbff845a7eb283028c00,1e3f9a4e7d0ccf975862dca4944769302fb84ba1,jdime,success,1184,0,0,3.833503775000281
29,addthis/stream-lib,f7e52dd868c140e79c09961d492e05ae73115e84/HyperLogLogPlus.java_7494febd2fca844b53f56aaf8a87a601abc7e44b,f7e52dd868c140e79c09961d492e05ae73115e84,a29d66d3bdf70e109265a564a6ee2f6661023e6c,47176294778ca2a47523c7d65a12e8fcd819a281,31f9640f25ae4e1fa88116566a1ae10b36885cc2,684d014dd343281f3b03bbff845a7eb283028c00,62ca7639bec27d78e7c896cc5c0ec44e80b818f5,spork,success,322,0,0,9.588421039999957
0,internetarchive/heritrix3,25a7aa9c8df388502d88c3557213b5588f2e7222/FetchHTTPRequest.java_8f60be6c2a13a4d8911d671fe504f8bf180ce202,25a7aa9c8df388502d88c3557213b5588f2e7222,19a4777160ce8a63cc91f8fc83f6294fa067408e,a9038e18577100b0c2b15b8066845783e51ddb8b,76812ab67b615d737ed470401237aca1c0adddf7,ea4c047febc7c951789a0e81324a24c7b25e284e,5013a78acac30db7224c43c35897855311bc6664,spork,success,171,0,0,1.9296564420001232
1,internetarchive/heritrix3,25a7aa9c8df388502d88c3557213b5588f2e7222/FetchHTTPRequest.java_8f60be6c2a13a4d8911d671fe504f8bf180ce202,25a7aa9c8df388502d88c3557213b5588f2e7222,19a4777160ce8a63cc91f8fc83f6294fa067408e,a9038e18577100b0c2b15b8066845783e51ddb8b,76812ab67b615d737ed470401237aca1c0adddf7,ea4c047febc7c951789a0e81324a24c7b25e284e,682fb748844edd5c35280d9358530d193ce740a3,jdime,success,935,0,0,2.2751010100000717
2,internetarchive/heritrix3,3528c990dfab5de007df957c9cf77954c313026b/WbmPersistLoadProcessorTest.java_d1615d9fec5f65e2b4fdb66d11fc7838ae272d4e,3528c990dfab5de007df957c9cf77954c313026b,88d1c0cf983d057e89eee798ac560eaf0c857600,a369442859fda29f24e586cbcfafde8edaad20c3,ab16e584b7f5cb7de3c89a3d71596fdf18b9148d,619f4cf9c959d941ff1d7cd7ab70a5386dfff883,a7117c868469b55fcd8b395c258fc9751097c3bc,spork,success,54,0,0,1.3580937389997416
3,internetarchive/heritrix3,3528c990dfab5de007df957c9cf77954c313026b/WbmPersistLoadProcessorTest.java_d1615d9fec5f65e2b4fdb66d11fc7838ae272d4e,3528c990dfab5de007df957c9cf77954c313026b,88d1c0cf983d057e89eee798ac560eaf0c857600,a369442859fda29f24e586cbcfafde8edaad20c3,ab16e584b7f5cb7de3c89a3d71596fdf18b9148d,619f4cf9c959d941ff1d7cd7ab70a5386dfff883,c6c5a49940ee80a0e51c4201695a2b153ceec961,jdime,success,77,0,0,1.6106299050006785
4,internetarchive/heritrix3,3a8b58998c44f50e159c29ffa580033980642801/ContentDigestHistoryTest.java_35a8ae644773930a5ec8b594b5beeca2af8f7c19,3a8b58998c44f50e159c29ffa580033980642801,ea2980e06e814ffa81839e8eb8b028e55d9d9194,5e40d66426740eb3e1b17d3239cf5404b4a31b55,049a0610ce719e08347ab20a50396683175cc133,85948e4f01576fcd0aacbc5c74f7783b1108119c,a2af8d320732c8d99c62ab13e7da6303a21d056d,jdime,success,547,0,0,6.134547081999699
5,internetarchive/heritrix3,3a8b58998c44f50e159c29ffa580033980642801/ContentDigestHistoryTest.java_35a8ae644773930a5ec8b594b5beeca2af8f7c19,3a8b58998c44f50e159c29ffa580033980642801,ea2980e06e814ffa81839e8eb8b028e55d9d9194,5e40d66426740eb3e1b17d3239cf5404b4a31b55,049a0610ce719e08347ab20a50396683175cc133,85948e4f01576fcd0aacbc5c74f7783b1108119c,e3821592185b3beb2f495322245cc38c509a30a6,spork,success,98,0,0,1.8028748730012008
6,internetarchive/heritrix3,3a8b58998c44f50e159c29ffa580033980642801/StatisticsSelfTest.java_733763304897bcf8811ca2cb714372f124051f64,3a8b58998c44f50e159c29ffa580033980642801,8d880bf3452aac91b28e3f5faf0a724084b4b759,ceea951706d3c4954da2f88c4fb3b46890d377e3,3e66a064a032c269ec719da058d3456f2b1b180d,005a59284d74d235e81810f0ee0948a36b9f96f3,2b07fff4b23625f742873d34f52b5c6344b870c6,jdime,success,125,0,0,1.0517261620007048
7,internetarchive/heritrix3,3a8b58998c44f50e159c29ffa580033980642801/StatisticsSelfTest.java_733763304897bcf8811ca2cb714372f124051f64,3a8b58998c44f50e159c29ffa580033980642801,8d880bf3452aac91b28e3f5faf0a724084b4b759,ceea951706d3c4954da2f88c4fb3b46890d377e3,3e66a064a032c269ec719da058d3456f2b1b180d,005a59284d74d235e81810f0ee0948a36b9f96f3,dd1dcc1c47f1589f3225a5abcc57bcc99baec981,spork,success,37,0,0,0.9336188349989244
8,internetarchive/heritrix3,739cf7fdb34d9de9804dcec2730dc969924a2a64/TroughContentDigestHistory.java_646edee47d5e19249a64088dd957ba11e46a1bcc,739cf7fdb34d9de9804dcec2730dc969924a2a64,721efc964aa6a5fc8b7875d475c0a939d4c25336,73f5e1a16cf80b39bb6bba7d52b55a268b6c4597,0731395d96ef3a72bca6c05c36cf5ed1e91ba140,7bf0b37db76a82be1dd095c7da9fb7cf98dc6d59,84b1e58a7708c2ee52841c6a4c0ccd7b89f4e0bf,jdime,success,202,0,0,1.1027484989990626
9,internetarchive/heritrix3,739cf7fdb34d9de9804dcec2730dc969924a2a64/TroughContentDigestHistory.java_646edee47d5e19249a64088dd957ba11e46a1bcc,739cf7fdb34d9de9804dcec2730dc969924a2a64,721efc964aa6a5fc8b7875d475c0a939d4c25336,73f5e1a16cf80b39bb6bba7d52b55a268b6c4597,0731395d96ef3a72bca6c05c36cf5ed1e91ba140,7bf0b37db76a82be1dd095c7da9fb7cf98dc6d59,8ffa4045e0e8b22f5d2a341490bec0e9bd1779d4,spork,success,54,0,0,1.3294284330004302
10,internetarchive/heritrix3,73db3ac6288b7f372eadd59916bcc111c3289c4f/CookieStoreTest.java_56753f17359a08d80298f826069af2c5bedc813f,73db3ac6288b7f372eadd59916bcc111c3289c4f,a621a57df929506ea30642cbe7b5edceedfb6d6b,7d6da6192a3451a7ade8a89e4c48f69b83ad0f77,35ff08d0c1b0ec80355208f49bfb455f37476d66,abb159781d90e0666ddcb933cf9a35fc3dd569d1,207ee758d30537f6e4c34caf293a22d89aaabfa5,spork,success,16,0,0,2.0139432910000323
11,internetarchive/heritrix3,73db3ac6288b7f372eadd59916bcc111c3289c4f/CookieStoreTest.java_56753f17359a08d80298f826069af2c5bedc813f,73db3ac6288b7f372eadd59916bcc111c3289c4f,a621a57df929506ea30642cbe7b5edceedfb6d6b,7d6da6192a3451a7ade8a89e4c48f69b83ad0f77,35ff08d0c1b0ec80355208f49bfb455f37476d66,abb159781d90e0666ddcb933cf9a35fc3dd569d1,db84b73d489d3d02208e8ecc43b4b2beea1b7e91,jdime,success,649,0,0,1.655839905000903
12,internetarchive/heritrix3,9e4c7f002418e6205c0a8ddc827dbc6450d377a6/StatisticsSelfTest.java_733763304897bcf8811ca2cb714372f124051f64,9e4c7f002418e6205c0a8ddc827dbc6450d377a6,3eb97acc8e084c917619314f693651e1550de1ef,311aeda6243ed16e9dd3efc8dde19041dfd18481,e5dde0399a30a8bf258ea026072585e6eadf72d4,1641c8bf178379e84a5d740337720cbe6a1c4f3e,33533ba1b475de20fb39a12023c82ce5db6eab13,spork,conflict,23,1,18,0.8724949650004419
13,internetarchive/heritrix3,9e4c7f002418e6205c0a8ddc827dbc6450d377a6/StatisticsSelfTest.java_733763304897bcf8811ca2cb714372f124051f64,9e4c7f002418e6205c0a8ddc827dbc6450d377a6,3eb97acc8e084c917619314f693651e1550de1ef,311aeda6243ed16e9dd3efc8dde19041dfd18481,e5dde0399a30a8bf258ea026072585e6eadf72d4,1641c8bf178379e84a5d740337720cbe6a1c4f3e,45c242ec1196882d9e46b419282ef8e848d4071c,jdime,success,127,0,0,0.7358341950002796
14,internetarchive/heritrix3,b3e1a8303414d95fb8e07b5bbcc012b07f21fc70/AMQPUrlReceiver.java_a34a87af5f3bed23534d7c2f880816fa7099f798,b3e1a8303414d95fb8e07b5bbcc012b07f21fc70,859d716dbc26f03d3dd222e43ccfc12a301e61ca,6cf9679178bb3bd7ec02ee9d0636286c92f429ba,1421080411d2ca09b57c694fd45397c2813bcadf,6cf9679178bb3bd7ec02ee9d0636286c92f429ba,771417b7ccb83059998a851b93e3599a50538213,spork,success,111,0,0,1.7460192550006468
15,internetarchive/heritrix3,b3e1a8303414d95fb8e07b5bbcc012b07f21fc70/AMQPUrlReceiver.java_a34a87af5f3bed23534d7c2f880816fa7099f798,b3e1a8303414d95fb8e07b5bbcc012b07f21fc70,859d716dbc26f03d3dd222e43ccfc12a301e61ca,6cf9679178bb3bd7ec02ee9d0636286c92f429ba,1421080411d2ca09b57c694fd45397c2813bcadf,6cf9679178bb3bd7ec02ee9d0636286c92f429ba,86dd3447d10b4ddc2f8010a4730833932596b6f4,jdime,success,712,0,0,2.326899152998521
16,internetarchive/heritrix3,b82896927aa5283382d331355bde422d0b9bc4c0/AMQPUrlReceiver.java_a34a87af5f3bed23534d7c2f880816fa7099f798,b82896927aa5283382d331355bde422d0b9bc4c0,ca10f2a1d0d6411e3a268a58f554404c3e7171e3,ac24947b8db01bfa404311d5bf3d5175168ea41f,8483f4fddcd01d94e35dba7e3377cbff4ed787c5,54ce3ffc9d7854d3204e647e41d3b2b1e6f212c8,59e05beb6d0b198567c9940c7184f8fe14ba6c97,spork,success,152,0,0,1.6575768139991849
17,internetarchive/heritrix3,b82896927aa5283382d331355bde422d0b9bc4c0/AMQPUrlReceiver.java_a34a87af5f3bed23534d7c2f880816fa7099f798,b82896927aa5283382d331355bde422d0b9bc4c0,ca10f2a1d0d6411e3a268a58f554404c3e7171e3,ac24947b8db01bfa404311d5bf3d5175168ea41f,8483f4fddcd01d94e35dba7e3377cbff4ed787c5,54ce3ffc9d7854d3204e647e41d3b2b1e6f212c8,c0e0d7ed419cd7f074d6f290736f0ff76f6cccb8,jdime,success,673,0,0,1.9811682979998293
18,internetarchive/heritrix3,bc8b0baa59318b0548c28445d1477a44c22492ba/FetchHTTPTests.java_b6eb24ecbc2b2f014084597550f6f255624928b8,bc8b0baa59318b0548c28445d1477a44c22492ba,174cb89b2a61724c2003434935da92a0999fc662,b34eecf209aaa23f452778d1dccc168a1e74f305,8eb67e62f300db40a6e626f069623c36bc91c251,43de8044e9a1acb1e1c1f5492868c90b16c8795d,04d635d794917d15f50e63a7ce076da9ca1350c3,spork,success,65,0,0,2.739446950999991
19,internetarchive/heritrix3,bc8b0baa59318b0548c28445d1477a44c22492ba/FetchHTTPTests.java_b6eb24ecbc2b2f014084597550f6f255624928b8,bc8b0baa59318b0548c28445d1477a44c22492ba,174cb89b2a61724c2003434935da92a0999fc662,b34eecf209aaa23f452778d1dccc168a1e74f305,8eb67e62f300db40a6e626f069623c36bc91c251,43de8044e9a1acb1e1c1f5492868c90b16c8795d,afeae551a89e335343fc4a86e0ea48e1bae231fa,jdime,success,1396,0,0,2.590963059999922
20,internetarchive/heritrix3,e1476401ac71290e94110eca235173b6662dad82/AMQPUrlReceiver.java_a34a87af5f3bed23534d7c2f880816fa7099f798,e1476401ac71290e94110eca235173b6662dad82,54ce3ffc9d7854d3204e647e41d3b2b1e6f212c8,859d716dbc26f03d3dd222e43ccfc12a301e61ca,cc4bbfeda6997790ded8a1b9dbf92d57f175a1d8,b11462e123e5076c9347fc2d74c96721ee20fb5c,0e24dfcf3fec2ec83fab19e49bf9c9ee3c0cf681,spork,conflict,159,1,20,1.807513384999765
21,internetarchive/heritrix3,e1476401ac71290e94110eca235173b6662dad82/AMQPUrlReceiver.java_a34a87af5f3bed23534d7c2f880816fa7099f798,e1476401ac71290e94110eca235173b6662dad82,54ce3ffc9d7854d3204e647e41d3b2b1e6f212c8,859d716dbc26f03d3dd222e43ccfc12a301e61ca,cc4bbfeda6997790ded8a1b9dbf92d57f175a1d8,b11462e123e5076c9347fc2d74c96721ee20fb5c,7c300e3b4cc7af66f39b43eab665b8f5b5b36aec,jdime,success,724,0,0,2.2783663279988104
22,internetarchive/heritrix3,e92e5f2bb38f8861695b1eb0127df9b6c32566d7/FormLoginProcessorTest.java_76bf4b5b2f1b8dacdf4b82e5f081af10e074f1dc,e92e5f2bb38f8861695b1eb0127df9b6c32566d7,0fc297b536671cdb63f681250f87482d2d65631f,b411d5b22c9349b92f46439014c5eaa1b7eb9ada,84c9cd52a402ef46cda8e4e0a75c99959a7c5eb6,3c30d5576ca31e8863801dec138c1d33f3213336,0fe99201b4cf6b71d7abba9c92ac639d883bcfc6,spork,success,106,0,0,1.0056543989994682
23,internetarchive/heritrix3,e92e5f2bb38f8861695b1eb0127df9b6c32566d7/FormLoginProcessorTest.java_76bf4b5b2f1b8dacdf4b82e5f081af10e074f1dc,e92e5f2bb38f8861695b1eb0127df9b6c32566d7,0fc297b536671cdb63f681250f87482d2d65631f,b411d5b22c9349b92f46439014c5eaa1b7eb9ada,84c9cd52a402ef46cda8e4e0a75c99959a7c5eb6,3c30d5576ca31e8863801dec138c1d33f3213336,13e8ceeb6f7e134c48b847bfde3fa46064a8d6c1,jdime,success,292,0,0,0.9253690499990626
24,internetarchive/heritrix3,e92e5f2bb38f8861695b1eb0127df9b6c32566d7/HTMLForm.java_c69e6920f089559fe251ca1179822e0423d81c7a,e92e5f2bb38f8861695b1eb0127df9b6c32566d7,0634176b5c19b3938fab247690d0fe25f7851de3,b1947ec76c1b9e3acc0bbe6287b7c558a4c2c4b6,198f5285deaa41f7ad611001332a844eca72e216,a7fd24d185c4ac75e50af9cd02defdccc17dbe9f,7d066e29c7f6aa4fc631315289fae90714fe81eb,spork,success,54,0,0,1.294200832999195
25,internetarchive/heritrix3,e92e5f2bb38f8861695b1eb0127df9b6c32566d7/HTMLForm.java_c69e6920f089559fe251ca1179822e0423d81c7a,e92e5f2bb38f8861695b1eb0127df9b6c32566d7,0634176b5c19b3938fab247690d0fe25f7851de3,b1947ec76c1b9e3acc0bbe6287b7c558a4c2c4b6,198f5285deaa41f7ad611001332a844eca72e216,a7fd24d185c4ac75e50af9cd02defdccc17dbe9f,8dab6b62e0eb803108d2f236c798b2810f32b88d,jdime,success,301,0,0,0.998443258999032
0,caelum/vraptor4,425e7402020da6961b5aaeb8a59cbe7f1681fcf8/GsonDeserializerTest.java_19e19f794337577ebdb7a171f67c545c7128e662,425e7402020da6961b5aaeb8a59cbe7f1681fcf8,772086d11e095832cdae69d519b20d74a3a6e504,9cca6f6341006d25b91f67b2cba053226914747f,af85d29580ea5be0ee36ac81d0d111c5672171d0,21c043624281343236cb59c0731d4ac2beceea8f,055a7277f7a5ff007201785686c573354e3e6a23,spork,success,91,0,0,1.7859112209989692
1,caelum/vraptor4,425e7402020da6961b5aaeb8a59cbe7f1681fcf8/GsonDeserializerTest.java_19e19f794337577ebdb7a171f67c545c7128e662,425e7402020da6961b5aaeb8a59cbe7f1681fcf8,772086d11e095832cdae69d519b20d74a3a6e504,9cca6f6341006d25b91f67b2cba053226914747f,af85d29580ea5be0ee36ac81d0d111c5672171d0,21c043624281343236cb59c0731d4ac2beceea8f,d69155f1bf42703e67675cc0a6dee8e87c977caa,jdime,success,605,0,0,1.6175324190007814
2,caelum/vraptor4,425e7402020da6961b5aaeb8a59cbe7f1681fcf8/GsonJSONSerializationTest.java_8a10df1c9b4e4c0724a525a754535394eab57519,425e7402020da6961b5aaeb8a59cbe7f1681fcf8,1031ef93f60ba381ce2816cbf635cfc7e20457b3,a74629f9d0e00cf498a485a0a91df140fe48e7c0,dbb7845da46d7ab1b2726dc1df1dba82bc65cc8f,c85671f1d256130f814905412552177f5581a3e6,0ee910f1c81f380d138c9286147df3ce6c343695,spork,success,72,0,0,2.014041354001165
3,caelum/vraptor4,425e7402020da6961b5aaeb8a59cbe7f1681fcf8/GsonJSONSerializationTest.java_8a10df1c9b4e4c0724a525a754535394eab57519,425e7402020da6961b5aaeb8a59cbe7f1681fcf8,1031ef93f60ba381ce2816cbf635cfc7e20457b3,a74629f9d0e00cf498a485a0a91df140fe48e7c0,dbb7845da46d7ab1b2726dc1df1dba82bc65cc8f,c85671f1d256130f814905412552177f5581a3e6,c13029b1e07f44fc2db637fc95b22fa9fdedfd4f,jdime,success,771,0,0,1.7743561900006168
4,caelum/vraptor4,457610ca920efa3ea400f02f4369e5a635866014/VRaptor.java_939ca163e7a336d0bcd32dd6df7c72e9d44962ea,457610ca920efa3ea400f02f4369e5a635866014,34d5f8ea8225d6a55310d9c45eeb98e859a364e8,a751bf374ef20ca8c1f97186771fa18b03d7687d,4e01b162659b9184ce41b3223d48a674e82ebcea,415a465985a2bc4511c90d60542420ba0208e2ec,250d6f75e6c7cf273591402b951deb4925c2d366,jdime,success,150,0,0,0.8261764340004447
5,caelum/vraptor4,457610ca920efa3ea400f02f4369e5a635866014/VRaptor.java_939ca163e7a336d0bcd32dd6df7c72e9d44962ea,457610ca920efa3ea400f02f4369e5a635866014,34d5f8ea8225d6a55310d9c45eeb98e859a364e8,a751bf374ef20ca8c1f97186771fa18b03d7687d,4e01b162659b9184ce41b3223d48a674e82ebcea,415a465985a2bc4511c90d60542420ba0208e2ec,dcd95ec396f0b863c8be6791f0c55cf90e4c1712,spork,success,60,0,0,1.0653996309993092
6,caelum/vraptor4,50ddfdf33bbbf3f647154a9636d02f6e1f919bfd/VRaptor.java_939ca163e7a336d0bcd32dd6df7c72e9d44962ea,50ddfdf33bbbf3f647154a9636d02f6e1f919bfd,f859d45acace5b9731e146c75c48446a6688ec22,8a4c5a1fd3e080874cc28587b0611c0af37b25dc,24344aa19404ff17b3f998859a8008253b3c52db,5447b5acc9ee75d169bcaa0b1523c6b35805ef68,d04f8393936d7cef10340de1c43162c33fddba5f,spork,success,205,0,0,1.14536122500067
7,caelum/vraptor4,50ddfdf33bbbf3f647154a9636d02f6e1f919bfd/VRaptor.java_939ca163e7a336d0bcd32dd6df7c72e9d44962ea,50ddfdf33bbbf3f647154a9636d02f6e1f919bfd,f859d45acace5b9731e146c75c48446a6688ec22,8a4c5a1fd3e080874cc28587b0611c0af37b25dc,24344aa19404ff17b3f998859a8008253b3c52db,5447b5acc9ee75d169bcaa0b1523c6b35805ef68,f10b0eeeff9fb963e818767331302fe587f44717,jdime,success,228,0,0,0.9058408309992956
8,caelum/vraptor4,57f88f18f35555aff18594d1e6dca4bf462f797b/JavassistProxifier.java_67323db00a0954ff31a6c4d34871ae1efea66040,57f88f18f35555aff18594d1e6dca4bf462f797b,eab023ae4017e9946965b3735d61cf46a29b00df,368854bf22ef39f6dc51fb645dd3726fc883f607,a21573d284a34400091c19cc9bcaf8c5594f7700,86ca3cdaf7908980fe714236f6e769c76d8554cd,944f5c81483a86149468f3d8607b02f9d7ed54dc,jdime,success,209,0,0,0.8233956830008538
9,caelum/vraptor4,57f88f18f35555aff18594d1e6dca4bf462f797b/JavassistProxifier.java_67323db00a0954ff31a6c4d34871ae1efea66040,57f88f18f35555aff18594d1e6dca4bf462f797b,eab023ae4017e9946965b3735d61cf46a29b00df,368854bf22ef39f6dc51fb645dd3726fc883f607,a21573d284a34400091c19cc9bcaf8c5594f7700,86ca3cdaf7908980fe714236f6e769c76d8554cd,ec0f9897d09a7145f6c0fd3b71f4487b71f759f9,spork,success,26,0,0,1.1408123380006143
10,caelum/vraptor4,7487d13077edea97ee09ca8614b484c1b43c5c0c/DefaultLogicResultTest.java_ae97d4329f5e0f5e9bcd082630b9958c77773739,7487d13077edea97ee09ca8614b484c1b43c5c0c,231703d405f00736c7ffdf824e2d8a061d5d2b92,9efea7aaf1d4a44b2837f842c69097e1b66b030d,beda1272f175c675f46bb633c3e94cfe379e8d9e,5d962610761a745653aeb98a15f58d6fa068869b,02c28f6404e9a3bd649993cd8bbe7e97dbfeda09,jdime,success,461,0,0,1.4879991580000933
11,caelum/vraptor4,7487d13077edea97ee09ca8614b484c1b43c5c0c/DefaultLogicResultTest.java_ae97d4329f5e0f5e9bcd082630b9958c77773739,7487d13077edea97ee09ca8614b484c1b43c5c0c,231703d405f00736c7ffdf824e2d8a061d5d2b92,9efea7aaf1d4a44b2837f842c69097e1b66b030d,beda1272f175c675f46bb633c3e94cfe379e8d9e,5d962610761a745653aeb98a15f58d6fa068869b,f350e961500549e95b188af2c119e53aa4e4fbda,spork,success,79,0,0,1.472874018998482
12,caelum/vraptor4,92705ac6c855acd37c4f7bcb1f6a1976ccdaddfb/I18nMessageSerializationTest.java_fa44f6a651f7ec579303528f4e4b2debadb74997,92705ac6c855acd37c4f7bcb1f6a1976ccdaddfb,805cf02553206d7317bf4fd8e6764ed7225b31d6,8073a78e51118469016772b38bdde670a5f7772d,483053bfc43a24796df722146786d07eee6396dc,9609292f97f33eae8178c06aca50f8708b21b3ac,9d5288bb08cfefefdcaa87f6f1d6e3c2d961684a,jdime,success,101,0,0,0.845061326999712
13,caelum/vraptor4,92705ac6c855acd37c4f7bcb1f6a1976ccdaddfb/I18nMessageSerializationTest.java_fa44f6a651f7ec579303528f4e4b2debadb74997,92705ac6c855acd37c4f7bcb1f6a1976ccdaddfb,805cf02553206d7317bf4fd8e6764ed7225b31d6,8073a78e51118469016772b38bdde670a5f7772d,483053bfc43a24796df722146786d07eee6396dc,9609292f97f33eae8178c06aca50f8708b21b3ac,f5cca2aa3361e3f5417d2c672123f253c6593254,spork,success,85,0,0,1.0307699929999217
